周标签,收益率,天数,天干,地支,五行_干
2018-12_W51,-0.00603906794140574,5,癸,未,水
2018-12_W52,-0.0017689226567253248,5,庚,寅,金
2019-01_W1,0.0028825695167464804,3,己,亥,土
2019-01_W2,0.003092506910198267,5,甲,辰,木
2019-01_W3,0.003321127116644962,5,辛,亥,金
2019-01_W4,0.00046033617300946796,5,戊,午,土
2019-01_W5,-0.0016449123110459374,4,乙,丑,木
2019-02_W5,0.01302343289333785,1,己,巳,土
2019-02_W7,0.004916859892632552,5,己,卯,土
2019-02_W8,0.008992414456575748,5,丙,戌,火
2019-02_W9,0.012289820145860053,4,癸,巳,水
2019-03_W10,-0.0013755778865915057,5,庚,子,金
2019-03_W11,0.0035499798385468795,5,丁,未,火
2019-03_W12,0.005442305506756262,5,甲,寅,木
2019-03_W13,-0.0006863611606432674,5,辛,酉,金
2019-03_W9,0.01803870444760447,1,丁,酉,火
2019-04_W14,0.012407932986058912,4,戊,辰,土
2019-04_W15,-0.0035755303256180372,5,乙,亥,木
2019-04_W16,0.005152323166051964,5,壬,午,水
2019-04_W17,-0.011499146246437974,5,己,丑,土
2019-04_W18,-0.0012857027407302546,2,丙,申,火
2019-05_W19,-0.008792739203548904,5,癸,卯,水
2019-05_W20,-0.003789184085919106,5,庚,戌,金
2019-05_W21,-0.002005918042255117,5,丁,巳,火
2019-05_W22,0.003202675680114964,5,甲,子,木
2019-06_W23,-0.006160514368821396,4,辛,未,金
2019-06_W24,0.0038812196275534116,5,戊,寅,土
2019-06_W25,0.008226895642386545,5,乙,酉,木
2019-06_W26,-0.0015283998280668288,5,壬,辰,水
2019-07_W27,0.0022078590600834503,5,己,亥,土
2019-07_W28,-0.005348620742225507,5,丙,午,火
2019-07_W29,-0.0004140972989468139,5,癸,丑,水
2019-07_W30,0.0014140409020453992,5,庚,申,金
2019-07_W31,-0.001354937703870962,3,丁,卯,火
2019-08_W31,-0.011083018307136427,2,庚,午,金
2019-08_W32,-0.0065336912825461725,5,甲,戌,木
2019-08_W33,0.003534010492357309,5,辛,巳,金
2019-08_W34,0.005192113179501479,5,戊,子,土
2019-08_W35,-0.0007407660204717725,5,乙,未,木
2019-09_W36,0.00774254102004357,5,壬,寅,水
2019-09_W37,0.002640629279414247,4,己,酉,土
2019-09_W38,-0.0016084251727752185,5,丙,辰,火
2019-09_W39,-0.004974865256315075,5,癸,亥,水
2019-09_W40,-0.009200703779832509,1,庚,午,金
2019-10_W41,0.005843559967131595,4,戊,寅,土
2019-10_W42,-0.0023675196173968517,5,甲,申,木
2019-10_W43,0.0011464596009257643,5,辛,卯,金
2019-10_W44,-0.002175789809328449,4,戊,戌,土
2019-11_W44,0.009949621994253421,1,壬,寅,水
2019-11_W45,0.00041487823301289417,5,乙,巳,木
2019-11_W46,-0.004936659471547223,5,壬,子,水
2019-11_W47,-0.0003974514114657657,5,己,未,土
2019-11_W48,-0.0009131965259213448,5,丙,寅,火
2019-12_W1,0.007482731969165157,2,辛,丑,金
2019-12_W49,0.0027775772754814023,5,癸,酉,水
2019-12_W50,0.0038198991873149126,5,庚,辰,金
2019-12_W51,0.002516755380927349,5,丁,亥,火
2019-12_W52,3.8247333170993156e-05,5,甲,午,木
2020-01_W1,0.005520767727538067,2,甲,辰,木
2020-01_W2,0.000579007863156522,5,戊,申,土
2020-01_W3,-0.001077155622478765,5,乙,卯,木
2020-01_W4,-0.008049244581163961,4,壬,戌,水
2020-02_W6,-0.006181156566234169,5,丙,子,火
2020-02_W7,0.0028521501736027853,5,癸,未,水
2020-02_W8,0.008324894935618032,5,庚,寅,金
2020-02_W9,-0.010617789634332353,5,丁,酉,火
2020-03_W10,0.01059116226626704,5,甲,辰,木
2020-03_W11,-0.009764545096991673,5,辛,亥,金
2020-03_W12,-0.009883303712096314,5,戊,午,土
2020-03_W13,0.0021309433070411552,5,乙,丑,木
2020-03_W14,-0.003946133408147479,2,壬,申,水
2020-04_W14,0.0017135988768994432,3,甲,戌,木
2020-04_W15,0.0030030610476967923,4,庚,辰,金
2020-04_W16,0.0030076071291106564,5,丙,戌,火
2020-04_W17,-0.002096928708023471,5,癸,巳,水
2020-04_W18,0.004573068868404001,4,庚,子,金
2020-05_W19,0.00410344952659288,3,己,酉,土
2020-05_W20,-0.0018559197419667274,5,甲,寅,木
2020-05_W21,-0.003801496952672845,5,辛,酉,金
2020-05_W22,0.002737199538300761,5,戊,辰,土
2020-06_W23,0.005476724979537373,5,乙,亥,木
2020-06_W24,-0.0007437588859869227,5,壬,午,水
2020-06_W25,0.0032946399571118557,5,己,丑,土
2020-06_W26,0.001338022448523953,3,丙,申,火
2020-06_W27,0.0008833591495068238,2,癸,卯,水
2020-07_W27,0.018441388706112116,3,乙,巳,木
2020-07_W28,0.014515627031950617,5,庚,戌,金
2020-07_W29,-0.009988886636915061,5,丁,巳,火
2020-07_W30,-0.0008330584098196648,5,甲,子,木
2020-07_W31,0.00701519270420563,5,辛,未,金
2020-08_W32,0.0026834132619158123,5,戊,寅,土
2020-08_W33,0.0003982346026290662,5,乙,酉,木
2020-08_W34,0.0013118542332862583,5,壬,辰,水
2020-08_W35,0.0014110166151109383,5,己,亥,土
2020-08_W36,-0.002388208262101843,1,丙,午,火
2020-09_W36,-0.0029689254432206658,4,丁,未,火
2020-09_W37,-0.005659848137884116,5,癸,丑,水
2020-09_W38,0.004764106666244406,5,庚,申,金
2020-09_W39,-0.007188472469180552,5,丁,卯,火
2020-09_W40,-0.00014001925757789468,3,甲,戌,木
2020-10_W41,0.016787795846679776,1,乙,酉,木
2020-10_W42,0.003963567557927328,5,戊,子,土
2020-10_W43,-0.003509781044083815,5,乙,未,木
2020-10_W44,-0.003257918965932838,5,壬,寅,水
2020-11_W45,0.005400315641795684,5,己,酉,土
2020-11_W46,-7.796126868648834e-05,5,丙,辰,火
2020-11_W47,0.004061973627930771,5,癸,亥,水
2020-11_W48,0.001843233957520174,5,庚,午,金
2020-11_W49,-0.004856370039435953,1,丁,丑,火
2020-12_W49,0.0039032764824935284,4,戊,寅,土
2020-12_W50,-0.005710493083966273,5,甲,申,木
2020-12_W51,0.0028480635494919416,5,辛,卯,金
2020-12_W52,0.00015790894334308803,5,戊,戌,土
2020-12_W53,0.0056223355493127125,4,乙,巳,木
2021-01_W1,0.005533465895300816,5,壬,子,水
2021-01_W2,-0.00014156192863274964,5,己,未,土
2021-01_W3,0.0022802733229204675,5,丙,寅,火
2021-01_W4,-0.006912237357412821,5,癸,酉,水
2021-02_W5,0.0007750995793203597,5,庚,辰,金
2021-02_W6,0.014919852287377392,3,丁,亥,火
2021-02_W7,0.0056038638054116685,2,丁,酉,火
2021-02_W8,-0.010277900274733253,5,辛,丑,金
2021-03_W10,-0.002668888987778573,5,乙,卯,木
2021-03_W11,-0.0027772855187800484,5,壬,戌,水
2021-03_W12,0.0008660095244788391,5,己,巳,土
2021-03_W13,0.002305532910408248,3,丙,子,火
2021-03_W9,-0.00029544480748451286,5,戊,申,土
2021-04_W13,0.006152506064886931,2,己,卯,土
2021-04_W14,-0.00242001834967151,4,甲,申,木
2021-04_W15,-0.0013721374891013216,5,庚,寅,金
2021-04_W16,0.00277937574200684,5,丁,酉,火
2021-04_W17,-0.0015583307872647945,5,甲,辰,木
2021-05_W18,-0.004064325627153531,2,甲,寅,木
2021-05_W19,0.004186018832167071,5,戊,午,土
2021-05_W20,-0.00020569458249872775,5,乙,丑,木
2021-05_W21,0.0065086609054416655,5,壬,申,水
2021-05_W22,0.004080500246612884,1,己,卯,土
2021-06_W22,-0.001629179504302608,4,庚,辰,金
2021-06_W23,-0.00010606418961276454,5,丙,戌,火
2021-06_W24,-0.00451767796594954,4,甲,午,木
2021-06_W25,0.004645016065139051,5,庚,子,金
2021-06_W26,-0.0014970922861743396,3,丁,未,火
2021-07_W26,-0.010091916417086122,2,庚,戌,金
2021-07_W27,0.00031543493200203443,5,甲,寅,木
2021-07_W28,0.000895861783904972,5,辛,酉,金
2021-07_W29,0.0006369800599048458,5,戊,辰,土
2021-07_W30,-0.008666713416073325,5,乙,亥,木
2021-08_W31,0.0036009004581809335,5,壬,午,水
2021-08_W32,0.003352809141773183,5,己,丑,土
2021-08_W33,-0.005056955041291511,5,丙,申,火
2021-08_W34,0.005511406238084415,5,癸,卯,水
2021-08_W35,0.0030884733359849426,2,庚,戌,金
2021-09_W35,0.0035577722636730793,3,壬,子,水
2021-09_W36,0.006703374836142984,5,丁,巳,火
2021-09_W37,-0.004833097691557886,5,甲,子,木
2021-09_W38,-6.712918426943215e-05,3,癸,酉,水
2021-09_W39,-0.00306131702551804,4,戊,寅,土
2021-10_W40,0.006726142582452077,1,己,丑,土
2021-10_W41,-0.0010864318580332765,5,壬,辰,水
2021-10_W42,0.0005793039577534298,5,己,亥,土
2021-10_W43,-0.0019399602566978259,5,丙,午,火
2021-11_W44,-0.003140012457144725,5,癸,丑,水
2021-11_W45,0.00272055996676821,5,庚,申,金
2021-11_W46,0.0012166757647191994,5,丁,卯,火
2021-11_W47,0.0002165365145569309,5,甲,戌,木
2021-11_W48,-2.827301013930139e-05,2,辛,巳,金
2021-12_W48,0.004065089018427059,3,癸,未,水
2021-12_W49,0.0032664082462380505,5,戊,子,土
2021-12_W50,-0.0018374082517409462,5,乙,未,木
2021-12_W51,-0.0007622073937330942,5,壬,寅,水
2021-12_W52,0.001214052657288933,5,己,酉,土
2022-01_W1,-0.004156773273975178,4,丁,巳,火
2022-01_W2,-0.00324658082166287,5,癸,亥,水
2022-01_W3,9.374521726603912e-05,5,庚,午,金
2022-01_W4,-0.009250537887893895,5,丁,丑,火
2022-02_W6,0.0060060783068044184,5,辛,卯,金
2022-02_W7,0.0016195086576107798,5,戊,戌,土
2022-02_W8,-0.0022166166537596066,5,乙,巳,木
2022-02_W9,0.00315813323613634,1,壬,子,水
2022-03_W10,-0.00803093631486096,5,己,未,土
2022-03_W11,-0.003104442690888698,5,丙,寅,火
2022-03_W12,-0.002383816564713914,5,癸,酉,水
2022-03_W13,0.0031420653653862762,4,庚,辰,金
2022-03_W9,-0.0010413263561110386,4,癸,丑,水
2022-04_W13,0.009382563142583678,1,甲,申,木
2022-04_W14,-0.0031113884161061423,3,己,丑,土
2022-04_W15,-0.0023993517289822687,5,甲,午,木
2022-04_W16,-0.007823911600946731,5,辛,丑,金
2022-04_W17,-0.0021842920832352954,5,戊,申,土
2022-05_W18,-0.007393086740670296,2,戊,午,土
2022-05_W19,0.005463531294176138,5,壬,戌,水
2022-05_W20,0.004031064027077713,5,己,巳,土
2022-05_W21,-0.0009642660346053988,5,丙,子,火
2022-05_W22,0.008939359371207933,2,癸,未,水
2022-06_W22,0.0014199051227971604,2,乙,酉,木
2022-06_W23,0.005563966469540871,5,庚,寅,金
2022-06_W24,0.001969715853546927,5,丁,酉,火
2022-06_W25,0.0020267023752938095,5,甲,辰,木
2022-06_W26,0.003680081443844685,4,辛,亥,金
2022-07_W26,-0.0032304326231618052,1,乙,卯,木
2022-07_W27,-0.0018471721758833493,5,戊,午,土
2022-07_W28,-0.007725463791401354,5,乙,丑,木
2022-07_W29,0.002619706331814986,5,壬,申,水
2022-07_W30,-0.0010072615723707434,5,己,卯,土
2022-08_W31,-0.0015400718099593202,5,丙,戌,火
2022-08_W32,0.003096965472182167,5,癸,巳,水
2022-08_W33,-0.0011437046241400406,5,庚,子,金
2022-08_W34,-0.0012970925417139956,5,丁,未,火
2022-08_W35,-0.0035160528912024924,3,甲,寅,木
2022-09_W35,-0.0024439811827037805,2,丁,巳,火
2022-09_W36,0.00471610421519002,5,辛,酉,金
2022-09_W37,-0.010526683210539733,4,己,巳,土
2022-09_W38,-0.002440578794160486,5,乙,亥,木
2022-09_W39,-0.004124443482266704,5,壬,午,水
2022-10_W41,0.003209053272577078,5,丙,申,火
2022-10_W42,-0.002146633704863432,5,癸,卯,水
2022-10_W43,-0.008161865035634342,5,庚,戌,金
2022-10_W44,-0.007696697378465678,1,丁,巳,火
2022-11_W44,0.015042871882315317,4,戊,午,土
2022-11_W45,0.0011064610934959028,5,甲,子,木
2022-11_W46,0.0006760852110438087,5,辛,未,金
2022-11_W47,0.00029172982423615325,5,戊,寅,土
2022-11_W48,0.005389857441169488,3,乙,酉,木
2022-12_W48,0.000769618503699554,2,戊,子,土
2022-12_W49,0.0032271863657951983,5,壬,辰,水
2022-12_W50,-0.0024446231044517484,5,己,亥,土
2022-12_W51,-0.007802056712041705,5,丙,午,火
2022-12_W52,0.0028480407504481997,5,癸,丑,水
2023-01_W1,0.005496421948320174,4,辛,酉,金
2023-01_W2,0.0023862933096542973,5,丁,卯,火
2023-01_W3,0.004322356154695339,5,甲,戌,木
2023-01_W5,-0.0013976594615671134,2,戊,子,土
2023-02_W5,0.0008122884177255522,3,庚,寅,金
2023-02_W6,-0.0001437329436986934,5,乙,未,木
2023-02_W7,-0.0022380116560603235,5,壬,寅,水
2023-02_W8,0.002708444144411004,5,己,酉,土
2023-02_W9,0.001913806181026323,2,丙,辰,火
2023-03_W10,-0.005963487135705048,5,癸,亥,水
2023-03_W11,0.001303690859235962,5,庚,午,金
2023-03_W12,0.0009429646846859319,5,丁,丑,火
2023-03_W13,0.00044888206297823976,5,甲,申,木
2023-03_W9,0.0049435201327560074,3,戊,午,土
2023-04_W14,0.006047097130833512,2,辛,卯,金
2023-04_W15,0.0015454209133787477,5,戊,戌,土
2023-04_W16,-0.002158824430462403,5,乙,巳,木
2023-04_W17,0.0013539169074330947,5,壬,子,水
2023-05_W18,0.001708775116176009,2,壬,戌,水
2023-05_W19,-0.003690786898678966,5,丙,寅,火
2023-05_W20,0.0007031091249915855,5,癸,酉,水
2023-05_W21,-0.00433157562375186,5,庚,辰,金
2023-05_W22,-0.0008172565419216996,3,丁,亥,火
2023-06_W22,0.00397939259433111,2,庚,寅,金
2023-06_W23,0.00010165932886243567,5,甲,午,木
2023-06_W24,0.0025882294811359063,5,辛,丑,金
2023-06_W25,-0.00773402868052971,3,戊,申,土
2023-06_W26,0.0003014944089203997,5,乙,卯,木
2023-07_W27,-0.00031539381834915224,5,壬,戌,水
2023-07_W28,0.002580096181328573,5,己,巳,土
2023-07_W29,-0.004351297405827825,5,丙,子,火
2023-07_W30,0.006795539039038933,5,癸,未,水
2023-07_W31,0.0046136573292558936,1,庚,寅,金
2023-08_W31,-0.00020991161698385996,4,辛,卯,金
2023-08_W32,-0.006055663414467749,5,丁,酉,火
2023-08_W33,-0.003605685554715099,5,甲,辰,木
2023-08_W34,-0.00433694951198762,5,辛,亥,金
2023-08_W35,0.004549406869429895,4,戊,午,土
2023-09_W35,0.004285747254057393,1,壬,戌,水
2023-09_W36,-0.0010199440217815603,5,乙,丑,木
2023-09_W37,7.589828427123635e-05,5,壬,申,水
2023-09_W38,0.000973153885629241,5,己,卯,土
2023-09_W39,-0.0017521886349388949,4,丙,戌,火
2023-10_W41,-0.001424114937142984,5,庚,子,金
2023-10_W42,-0.00687535577246805,5,丁,未,火
2023-10_W43,0.0023560482127893633,5,甲,寅,木
2023-10_W44,0.00016410554704104907,2,辛,酉,金
2023-11_W44,0.0013375247328735185,3,癸,亥,水
2023-11_W45,0.0005492715244099555,5,戊,辰,土
2023-11_W46,0.0010205096133902413,5,乙,亥,木
2023-11_W47,-0.000862315118512491,5,壬,午,水
2023-11_W48,-0.0009240864711032026,4,己,丑,土
2023-12_W48,0.000647924710026615,1,癸,巳,水
2023-12_W49,-0.004108264936763173,5,丙,申,火
2023-12_W50,-0.0018022834638426577,5,癸,卯,水
2023-12_W51,-0.0018814502407128897,5,庚,戌,金
2023-12_W52,0.00411713968176044,5,丁,巳,火
2024-01_W1,-0.0038605492676335174,4,乙,丑,木
2024-01_W2,-0.00322448202003458,5,辛,未,金
2024-01_W3,-0.003429796972399335,5,戊,寅,土
2024-01_W4,0.005627446054022567,5,乙,酉,木
2024-01_W5,-0.014128266068625495,3,壬,辰,水
2024-02_W5,-0.010517456706294004,2,乙,未,木
2024-02_W6,0.012318503987914314,4,己,亥,土
2024-02_W8,0.00952490138243589,5,癸,丑,水
2024-02_W9,0.0009787269842658763,4,庚,申,金
2024-03_W10,0.0012599289975354423,5,丁,卯,火
2024-03_W11,0.000576871993582162,5,甲,戌,木
2024-03_W12,-0.000405669659745711,5,辛,巳,金
2024-03_W13,-0.00041595160725105274,5,戊,子,土
2024-03_W9,0.003929793699926298,1,甲,子,木
2024-04_W14,0.003093079024664639,3,乙,未,木
2024-04_W15,-0.003260056308442638,5,壬,寅,水
2024-04_W16,0.0030990585271266635,5,己,酉,土
2024-04_W17,0.0015494659532100607,5,丙,辰,火
2024-04_W18,0.0026311664892041953,2,癸,亥,水
2024-05_W19,0.003201816061507534,5,庚,午,金
2024-05_W20,-1.5499659535622712e-05,5,丁,丑,火
2024-05_W21,-0.004144332377878879,5,甲,申,木
2024-05_W22,-0.00011412637909675727,5,辛,卯,金
2024-06_W23,-0.0023032200228964017,5,戊,戌,土
2024-06_W24,-0.0015227345479207066,4,丙,午,火
2024-06_W25,-0.0022786741527494048,5,壬,子,水
2024-06_W26,-0.002025897863834536,5,己,未,土
2024-07_W27,-0.0011624351301608772,5,丙,寅,火
2024-07_W28,0.0014833103188097053,5,癸,酉,水
2024-07_W29,0.0007447973061932122,5,庚,辰,金
2024-07_W30,-0.006189958394855033,5,丁,亥,火
2024-07_W31,0.005545632389646856,3,甲,午,木
2024-08_W31,-0.005694546306085957,2,丁,酉,火
2024-08_W32,-0.002967071015352052,5,辛,丑,金
2024-08_W33,0.0012145549365760288,5,戊,申,土
2024-08_W34,-0.0017347996084796425,5,乙,卯,木
2024-08_W35,-0.0008441473955901335,5,壬,戌,水
2024-09_W36,-0.005425996560963963,5,己,巳,土
2024-09_W37,-0.004491993646187464,5,丙,子,火
2024-09_W38,0.004021535118562107,3,乙,酉,木
2024-09_W39,0.02450772391010294,5,庚,寅,金
2024-09_W40,0.08063665150999388,1,丁,酉,火
2024-10_W41,-0.008127689707077695,4,乙,巳,木
2024-10_W42,0.0029068988818633954,5,辛,亥,金
2024-10_W43,0.0023391727701966626,5,戊,午,土
2024-10_W44,-0.0014831664192999916,4,乙,丑,木
2024-11_W44,-0.0023812253340422807,1,己,巳,土
2024-11_W45,0.0108610000248065,5,壬,申,水
2024-11_W46,-0.007093782769891299,5,己,卯,土
2024-11_W47,-0.003746943095883792,5,丙,戌,火
2024-11_W48,0.003629356560599195,5,癸,巳,水
2024-12_W1,-0.007097034634273858,2,戊,辰,土
2024-12_W49,0.004640551550336913,5,庚,子,金
2024-12_W50,-0.0006655204180245011,5,丁,未,火
2024-12_W51,-0.0013980379901231466,5,甲,寅,木
2024-12_W52,0.0019140308876457236,5,辛,酉,金
2025-01_W1,-0.0211427504989668,2,辛,未,金
2025-01_W2,-0.0026635240045357776,5,乙,亥,木
2025-01_W3,0.004640666954949113,5,壬,午,水
2025-01_W4,0.0006810827397081054,5,己,丑,土
2025-01_W5,-0.0006225738833791628,1,丙,申,火
2025-02_W6,0.005448503193243082,3,乙,巳,木
2025-02_W7,0.002603856585901321,5,庚,戌,金
2025-02_W8,0.0019494702026900067,5,丁,巳,火
2025-02_W9,-0.00341817835289302,5,甲,子,木
2025-03_W10,0.003104317958895364,5,辛,未,金
2025-03_W11,0.0028054033784312704,5,戊,寅,土
2025-03_W12,-0.0032068659437450185,5,乙,酉,木
2025-03_W13,-0.0008005420108164075,5,壬,辰,水
2025-03_W14,-0.004643263061247405,1,己,亥,土
2025-04_W14,0.0006285890597807672,3,庚,子,金
2025-04_W15,-0.005684798469358076,5,丙,午,火
2025-04_W16,0.0023709044649482093,5,癸,丑,水
2025-04_W17,0.0011184867370439555,5,庚,申,金
2025-04_W18,-0.0016238503928950692,3,丁,卯,火
2025-05_W19,0.004781219405737475,4,乙,亥,木
2025-05_W20,0.0015385152053335905,5,辛,巳,金
2025-05_W21,-0.0011257228222367078,5,戊,子,土
2025-05_W22,-4.531224299897385e-05,5,乙,未,木
2025-06_W23,0.002817703751051781,4,癸,卯,水
2025-06_W24,-0.00048249084462688164,5,己,酉,土
2025-06_W25,-0.001007845614499736,5,丙,辰,火
2025-06_W26,0.0038266180927782447,5,癸,亥,水
2025-06_W27,0.005898849579773824,1,庚,午,金
2025-07_W27,0.0020200272904500327,4,辛,未,金
2025-07_W28,0.002176077923246278,5,丁,丑,火
2025-07_W29,0.0013864873392946508,5,甲,申,木
2025-07_W30,0.0033348651077284687,5,辛,卯,金
2025-07_W31,-0.0014072267872626831,4,戊,戌,土
2025-08_W31,-0.0037098316134968057,1,壬,寅,水
2025-08_W32,0.004195284370790331,5,乙,巳,木
2025-08_W33,0.00337800584154595,5,壬,子,水
2025-08_W34,0.006898346696053115,5,己,未,土
2025-08_W35,0.001744290703357154,5,丙,寅,火
2025-09_W36,-0.002319710396103214,5,癸,酉,水
2025-09_W37,0.003055471202383231,5,庚,辰,金
2025-09_W38,-0.0026106591877391506,5,丁,亥,火
2025-09_W39,0.0004312761314493985,5,甲,午,木
2025-09_W40,0.007117169722320016,2,辛,丑,金
2025-10_W41,0.0018970666023646054,2,辛,亥,金
2025-10_W42,-0.002903449882632847,5,乙,卯,木
2025-10_W43,0.005704956664588301,5,壬,戌,水
2025-10_W44,0.00025775263738965216,5,己,巳,土
2025-11_W45,0.0021663605474584015,5,丙,子,火
2025-11_W46,-0.00033457331699382475,5,癸,未,水
2025-11_W47,-0.007883216332747578,5,庚,寅,金
2025-11_W48,0.0027911546221845327,5,丁,酉,火
2025-12_W1,0.000433916453101868,3,壬,申,水
2025-12_W49,0.0007430493370589542,5,甲,辰,木
2025-12_W50,-0.0006795967709923634,5,辛,亥,金
2025-12_W51,8.780260586878086e-05,5,戊,午,土
2025-12_W52,0.003739666590099544,5,乙,丑,木
2026-01_W2,0.0075459145713349775,5,己,卯,土
2026-01_W3,-0.0008820926813074337,5,丙,戌,火
2026-01_W4,0.0016652701013665893,5,癸,巳,水
2026-01_W5,-0.0008720321461734626,5,庚,子,金
2026-02_W6,-0.002468406085046437,5,丁,未,火
2026-02_W7,0.0008455668668220894,5,甲,寅,木
2026-02_W9,0.004918425218760986,4,己,巳,土
2026-03_W10,-0.0018293684287378875,5,乙,亥,木
2026-03_W11,-0.0013827645105063623,5,壬,午,水
2026-03_W12,-0.006831445861437202,5,己,丑,土
2026-03_W13,-0.0020025950341698183,5,丙,申,火
2026-03_W14,-0.0027833336256749552,2,癸,卯,水
2026-04_W14,-0.0009480978782354654,3,乙,巳,木
2026-04_W15,0.0068458708795027245,4,辛,亥,金
2026-04_W16,0.0032589201690190308,5,丁,巳,火
2026-04_W17,0.0014112783365360481,5,甲,子,木
2026-04_W18,0.001976082032321691,4,辛,未,金
2026-05_W19,0.0054768788477153425,3,庚,辰,金
2026-05_W20,0.0049842846137735,3,乙,酉,木
